Latitude,Longitude,region
42.05609585715448,-87.69419211293828,49
42.04071999332559,-87.68056716321595,49
42.02229790307069,-87.70307280218807,49
42.041546352622106,-87.69758840155359,49
42.02034544787736,-87.67799012664167,49
42.04139578165209,-87.70379402629473,49
40.54845624310752,-74.37045408997054,39
40.53391764619823,-74.3587599363834,39
33.42580178245379,-111.85508445937684,35
33.44170037491457,-111.82167758401992,35
33.40404841555907,-111.83150832366348,35
33.3811397,-111.62248276411032,35
33.46438355163056,-111.82089885964896,35
33.44270055982908,-111.635589756667,35
33.462403777081136,-111.65853342982936,35
33.44734012411799,-111.85087355168774,35
33.435225350882654,-111.72446229296422,35
33.40611706908669,-111.7752505009468,35
33.42563138918392,-111.82768484158574,35
33.41888785744885,-111.8699331393916,35
33.41116730739682,-111.6040033176809,35
33.34005339288821,-111.5901468681578,35
33.44797704615115,-111.79665224139424,35
33.39043757189341,-111.808118084536,35
33.4603303,-111.704596097515,35
33.44221098597299,-111.6312549068514,35
33.45986892195935,-111.77402771970834,35
33.37828283783737,-111.60428126947448,35
33.401996150927964,-111.88488188051352,35
33.3666292084421,-111.86318635305604,35
33.43821267967103,-111.85428494272703,35
33.41868237398856,-111.7728950530326,35
33.36127846788397,-111.66154318832888,35
33.39041133109537,-111.84627956963574,35
33.39573745330886,-111.65077351105724,35
33.43516038453838,-111.89146441969837,35
33.46216498014938,-111.77323262039758,35
33.43940861518021,-111.71302071533424,35
33.45323736057142,-111.83962971239325,35
33.46189398740151,-111.78944370879718,35
33.4042399712182,-111.72270476872517,35
33.41235640087476,-111.59085083045876,35
33.42719477217622,-111.86037314484275,35
33.42245763716492,-111.87229307424651,35
33.45986243376,-111.74964259500877,35
33.45095252615165,-111.67785281821268,35
33.45207813699999,-111.77723183180576,35
33.454195033005,-111.74555830734776,35
33.44667741563848,-111.79040903758916,35
33.419745153995336,-111.8010243,35
33.43719882890153,-111.6207114030012,35
33.3692023627148,-111.64804286012662,35
33.33682625037884,-111.59144545481698,35
33.46097736620429,-111.64105276872046,35
33.45148914714194,-111.67278494564732,35
33.38973146978318,-111.68468319564346,35
33.452356539197,-111.8175929222358,35
33.48835270974295,-111.69520769320908,35
33.35858385280706,-111.6490117,35
33.395350698133946,-111.68464698552114,35
33.36186502092235,-111.63599149626982,35
33.3976873285162,-111.6014711921932,35
33.40573403477172,-111.86828469415669,35
33.42658003416985,-111.66730134397928,35
33.46005591936344,-111.69112627234122,35
33.43113461909559,-111.85579376066556,35
33.39919783340736,-111.7427378966398,35
33.40525492331079,-111.74603457083712,35
33.37977232775114,-111.61257779027194,35
33.4207590067334,-111.80601269372636,35
33.404687138269274,-111.7336186443922,35
33.45667208390817,-111.6900883792704,35
33.41980915421338,-111.8441468039502,35
33.42364258251288,-111.58452981078273,35
33.37472859293474,-111.62964679890592,35
33.416142723757844,-111.86117401340606,35
33.4008807134146,-111.78138511211937,35
33.42235663252566,-111.84147020624256,35
33.442264752087034,-111.73995217996072,35
33.425684093165984,-111.7796568614863,35
33.36474076934191,-111.63977948716148,35
33.40673614018854,-111.84787997191891,35
33.47684631619489,-111.69386062028391,35
33.436872511837954,-111.62445914062644,35
33.38792647376255,-111.75653158826188,35
33.43813463728685,-111.76436100057552,35
33.37494992945752,-111.85901578871372,35
33.39090528812398,-111.71275766402177,35
33.4707396570697,-111.6498782592862,35
33.43866611623782,-111.82470603529468,35
33.43191718264639,-111.83800685307372,35
33.4647260116409,-111.77068531661163,35
33.398080435650584,-111.80845607798425,35
33.43590721336707,-111.78362386174504,35
33.475274159586114,-111.69301262305444,35
33.42742246725031,-111.8729274423797,35
33.38963396366042,-111.80188114612456,35
33.40057069773313,-111.83307902139892,35
33.43087362154407,-111.75591757850157,35
33.4367371215991,-111.73121552530048,35
33.46364040650766,-111.70592414951608,35
33.409164659997714,-111.77983157993518,35
33.431640626626255,-111.73716454398904,35
33.3819669207083,-111.66733717754704,35
33.42818405052321,-111.72061311307532,35
33.441841156311845,-111.7878149546023,35
33.42551436487635,-111.74215765791251,35
33.38977505002884,-111.71724502735503,35
33.34844431291564,-111.58747974494318,35
33.36347595834698,-111.58843250234182,35
33.43355402066516,-111.8574921843805,35
33.398584404639905,-111.75321130863934,35
33.388718495996834,-111.79308171967638,35
33.466402690493766,-111.74796883935566,35
33.36707097612259,-111.8484813133488,35
33.429441470840366,-111.69108219165592,35
33.42214851796311,-111.86600623479497,35
33.46628781279702,-111.68926412248835,35
33.38170519203891,-111.65567301527464,35
33.43193370453682,-111.81053359394312,35
33.4193974,-111.82439931063284,35
33.43067976079583,-111.731121989275,35
33.425572318440146,-111.72547896233368,35
33.4007711419608,-111.86726652296748,35
33.38943582239306,-111.66419271929556,35
33.43733844763035,-111.8533808431832,35
33.44441933448207,-111.823700410656,35
33.4398168448272,-111.80687307591748,35
33.4539812861466,-111.77291620278532,35
33.39341061543296,-111.61545418716668,35
33.373791827198254,-111.65869036456256,35
33.44615508963799,-111.826852186018,35
33.35103648138552,-111.58759917380496,35
33.40001071518482,-111.84273637677032,35
33.461068306240136,-111.63195219817118,35
33.38940683011184,-111.82744927388684,35
33.48730333916248,-111.6730956471789,35
33.415097126168654,-111.80754436714015,35
33.442798850003044,-111.797637176208,35
33.36355824822444,-111.8558986,35
33.39535621049412,-111.85233985025694,35
33.36099148175444,-111.60988547088266,35
33.43698259405915,-111.74132264410808,35
33.392861872322094,-111.65989037459332,35
33.42012812893606,-111.81187562259022,35
33.44042514167029,-111.72649700647156,35
33.39941005430903,-111.77213788038284,35
33.42389846419193,-111.81407170451048,35
33.435477527390525,-111.696467833505,35
33.4425356752554,-111.8422748071833,35
33.41045941889636,-111.78760621556776,35
33.40613004193784,-111.67138308798272,35
33.475375333504175,-111.685507158334,35
33.385270572343906,-111.76042736356864,35
33.44356089766131,-111.64269836205872,35
33.38164469413379,-111.749377455965,35
42.43401679974018,-83.48323028784343,40
33.8069132609771,-118.38958378196124,9
32.7575825984257,-96.63840846258154,20
32.7604237850289,-96.59010060695248,20
32.823545551455624,-96.65049317390717,20
35.746189991774486,-114.3272525803954,46
39.67830880304737,-104.81377564127187,4
39.59778749528493,-104.82312465808076,4
39.730005530424094,-104.73848478176735,4
39.592445194007,-104.70584784682892,4
41.76703097550371,-88.3647250568856,49
39.74908832223751,-104.82522625545732,4
39.66112468581976,-104.81209197246324,4
39.62355900246368,-104.703372106897,4
39.745845513562514,-104.7699523893982,4
39.65191248764442,-104.75469635806128,4
39.58760750285894,-104.73630504237978,4
39.67212129596103,-104.85252872186938,4
39.6959533020848,-104.81550303412332,4
39.595782998036974,-104.6721375646986,4
39.67273517959778,-104.82153695263963,4
39.720443212978864,-104.70765836467966,4
39.678407297070045,-104.87121190211882,4
39.72211035623722,-104.82922404513536,4
39.6458762828538,-104.76097291419308,4
39.69118236981571,-104.76043859465112,4
41.78701884701797,-88.29241380868027,49
39.68071993712186,-104.85662090136093,4
39.734693184910846,-104.8220059309465,4
39.69747713663238,-104.80483118154184,4
39.72077108629841,-104.86945946778496,4
39.64262673543632,-104.74773056373836,4
39.62939121698583,-104.80587076476624,4
39.72309611391192,-104.8492768162679,4
41.7797064155738,-88.34590453063794,49
39.71566699738591,-104.85548832343582,4
39.65313050206268,-104.79700137254736,4
39.65000329371306,-104.76084996707634,4
39.624512153238335,-104.8268803048436,4
41.7433646708167,-88.33820373683817,49
39.6750397851692,-104.83568722673353,4
39.71645730274832,-104.8209338853843,4
39.66179369120381,-104.75188745018244,4
39.68742825232,-104.80132049716508,4
41.76666028014206,-88.34770368086681,49
39.72178966443387,-104.80589447887124,4
39.64053169330446,-104.77126646024692,4
39.74012976796422,-104.8398364145687,4
39.66014046088024,-104.77115121310216,4
39.71110176111152,-104.70150622423158,4
39.6928886363152,-104.84494894315095,4
39.653642010865,-104.82660310611824,4
39.74026559177956,-104.78764556164036,4
39.69979795692491,-104.81893566547176,4
39.69282208499269,-104.70809933911823,4
39.76644246946561,-104.8075847141683,4
39.69121319857938,-104.77922868722284,4
39.70171153858264,-104.85466074019224,4
39.634498921848575,-104.81585340904104,4
39.63889844302236,-104.72793217288994,4
39.75412835432447,-104.80154106966492,4
41.76504582910625,-88.33719753576236,49
39.68282588655645,-104.80460854535605,4
39.7589344059335,-104.75652900405032,4
39.64751435291283,-104.87949008416128,4
41.80838770214,-88.25922594444981,49
39.67088851115902,-104.78876279945548,4
39.6675575461183,-104.7939954589062,4
41.77690856389111,-88.33761083919462,49
39.70095433216968,-104.70779885489384,4
39.65171317041759,-104.7602216782222,4
39.74027396009644,-104.80283349814448,4
39.74214449287293,-104.8576037309814,4
39.5738040528059,-104.70907455137704,4
39.75830292383201,-104.83399392913716,4
41.756953390045766,-88.35917148060484,49
39.62833660285326,-104.76541496878144,4
39.63555576407472,-104.79652321621128,4
39.69792447103016,-104.77772385520576,4
39.67884684061547,-104.76812392714558,4
39.66562725656701,-104.84735579597248,4
39.63678143532406,-104.76399378233796,4
41.74262367066297,-88.23514099350601,49
41.770439469810334,-88.29569413360524,49
39.80131456831079,-104.76090605387918,4
39.71313305763925,-104.82830952519808,4
41.75640006061318,-88.33470444398738,49
39.62943156473458,-104.78273874071672,4
39.629719,-104.8121430983379,4
39.57726525001256,-104.72529909382044,4
39.68423406987896,-104.82509389702328,4
39.63086326682113,-104.82303184594068,4
39.65835896605012,-104.77555652126529,4
39.70977929802332,-104.83985766312816,4
42.36608080312869,-83.29191218410733,40
42.35917970384515,-83.3096316355867,40
42.39972399495927,-83.28978241756441,40
42.365769052646606,-83.30883681850541,40
42.43505017479604,-83.30431343487564,40
42.3946485206115,-83.31067174189634,40
42.43410459590296,-83.2935581174929,40
42.363604174422,-83.27031447696986,40
36.73531772796908,-76.18968317922646,16
36.71739633683077,-76.17592379835739,16
36.840619624180526,-76.39856999694065,16
36.77432824621905,-76.27692665810578,16
36.770450063999725,-76.34598667882888,16
36.749764675735776,-76.2440862744605,16
36.7092217309237,-76.28771054748476,16
36.552493892752864,-76.18289879578991,16
36.60055449113948,-76.22784125784995,16
36.71071456713674,-76.18956992954841,16
36.74801458683757,-76.31763411810275,16
36.72902542535808,-76.3655941029427,16
38.42896889210597,-122.7065805595686,54
38.4235620019022,-122.71998595622809,54
38.42369947484538,-122.72950761673,54
38.43386311687219,-122.7191822598222,54
38.42439411806894,-122.70659803930882,54
33.255366487069885,-97.1451294747306,20
33.20634181191929,-97.12268118573478,20
33.216180438518215,-97.13711621325324,20
33.23317732964224,-97.11537813867204,20
33.22533996263278,-97.15686231056672,20
33.21665356601353,-97.15877140972216,20
33.21475,-97.15878687068934,20
33.16178660573709,-97.11220309672696,20
33.21354821466865,-97.14016096112246,20
33.189485572936945,-97.11903536454568,20
33.239903728076584,-97.11885083345508,20
44.81761421396371,-91.5027700660005,18
44.8239812337394,-91.51431336243662,18
44.78655582003064,-91.49324630351816,18
44.78095607437075,-91.43159677950077,18
44.820294321148666,-91.4838582450124,18
44.81913060909747,-91.5253257863594,18
44.80899732470438,-91.51188984578782,18
44.83598167998868,-91.4872414161454,18
44.79319980901383,-91.5411472529298,18
44.82784135951263,-91.53731227641065,18
44.80218593761738,-91.48767141845777,18
44.85386124193294,-91.47432842528106,18
44.809912955570645,-91.53259364471086,18
44.81167161262157,-91.47667774993074,18
33.93318809129061,-117.4730099250925,9
33.96248803549571,-117.40878676327368,9
33.933232877511315,-117.45412142833922,9
33.97496304206913,-117.37680755123463,9
33.94307524669959,-117.29325294849528,55
33.93623321128274,-117.40361176738406,9
33.96580481611526,-117.38761767914528,9
33.944069407028735,-117.30614368133844,55
33.92639132894655,-117.496356780117,9
33.93569776088356,-117.4373879321648,9
34.01739429956708,-117.36273962857148,9
33.95814691827457,-117.3669756349681,9
33.91594153939213,-117.46173208558476,9
33.95458712447093,-117.32142223807864,55
33.92510121245505,-117.37778991261698,55
33.908671576154546,-117.43269304667469,9
33.968493059104524,-117.37245541332094,9
33.944530760319395,-117.40413102613628,9
33.92294639946606,-117.50507142495212,9
33.91820217515483,-117.42916166003788,9
33.998198090211105,-117.32631021848027,9
33.90158418468568,-117.39633171504089,55
33.920386320784615,-117.32656055464123,55
33.883450373437924,-117.37050929867436,55
33.88653933427132,-117.47815263304196,9
33.970699000490164,-117.32582148590843,55
33.907301699872406,-117.38008753980404,55
33.95439350140636,-117.4410937211528,9
33.89476178702968,-117.29998771909123,55
37.903181621558986,-122.09165073616454,54
37.86456952294573,-122.1085410847838,54
37.87511703421743,-122.11897922452845,54
40.42358794966278,-86.88409299007333,62
40.41130888085559,-86.8758085143606,62
40.41912070298692,-86.89518595704874,62
40.428039020391736,-86.83727846101951,62
40.44079239913832,-86.87623000812692,62
37.89869473909398,-122.13926638600456,54
37.896689864346335,-122.09138386853904,54
37.91836179822661,-122.10290344158268,54
37.88202314965548,-122.09473486633097,54
40.40767675121388,-86.88648556659184,62
40.42510087143001,-86.89323829870959,62
40.39411563289725,-86.87116445998628,62
37.89993373723594,-122.1194094851705,54
37.85817550966125,-122.0999920600766,54
40.42010479939969,-86.87778164961408,62
40.41845803757746,-86.88386511610032,62
37.91582309426605,-122.09987631031824,54
40.43755801626664,-86.86216583127111,62
40.41371528535214,-86.86288782598076,62
40.42662832980525,-86.87737270606651,62
40.41411706058379,-86.8905365,62
40.41413044895993,-86.8972883072936,62
37.89189654390169,-122.09852245983288,54
37.92469163257921,-122.11305017464616,54
37.90119569086292,-122.1101033700476,54
40.42483626117574,-86.86347825105435,62
40.38175355731489,-86.87304960510794,62
37.907051128836535,-122.0840551425958,54
40.43307930150741,-86.84491507895467,62
40.42986619828431,-86.84123019016596,62
37.88038323480903,-122.11981091263463,54
40.42881301188219,-86.86257806728209,62
40.42973532697116,-86.88417268229357,62
40.42146185944807,-86.82706836089774,62
37.92841289320511,-122.10957911427045,54
40.41541073498948,-86.8786566390266,62
37.88311876393304,-122.12192191272044,54
38.03481342748762,-84.49852783127902,33
38.04842618878416,-84.5564576907272,33
38.06678228203528,-84.51143685564423,33
38.034749,-84.52199771654365,33
38.0739897815659,-84.49092097148913,33
38.07504039953013,-84.46597654758044,33
38.032227531126814,-84.51234528337818,33
38.003179178644565,-84.55072740442881,33
38.08034695161107,-84.45654393461429,33
38.02913192772724,-84.50797816888286,33
38.02594321943933,-84.54418357223572,33
38.06541138116492,-84.47627459290337,33
38.084504857445566,-84.48535908120763,33
38.01889732519312,-84.46545933139718,33
38.05953575328969,-84.44656042438368,33
38.05090571093117,-84.48272250454735,33
38.04525628233818,-84.46407157779672,33
37.99155456105074,-84.47660373526917,33
38.03344439573176,-84.48073108570145,33
38.04694265472323,-84.50933834604027,33
37.97587871472248,-84.52892613294532,33
37.97997688010464,-84.49708908541791,33
37.97613275457151,-84.48310870452374,33
38.00323380361447,-84.51031250115327,33
38.05046935647761,-84.46698069223892,33
38.03178283791051,-84.53139807158455,33
38.04615827944769,-84.44637196851409,33
38.03269285586631,-84.48517002870796,33
38.03059619801768,-84.51970919621203,33
38.012512729450215,-84.54023322941934,33
37.99545344588962,-84.48067023833616,33
38.011623840803686,-84.50264353322808,33
38.041496006875455,-84.47309869207808,33
38.085217528648585,-84.55609374584911,33
38.06881553278608,-84.44405846577988,33
38.066972665616106,-84.49921036232737,33
38.06926479774274,-84.52647666619758,33
42.73855407796123,-84.46673712002912,40
42.73759445133471,-84.48757708695939,40
42.75517138658016,-84.47280497694221,40
42.74607465830418,-84.46064219497049,40
42.75160565850291,-84.50005234211979,40
42.72570256516568,-84.49546699309045,40
42.73558886124668,-84.46583680488345,40
42.73722262022651,-84.45461253182926,40
42.739491621295016,-84.48689789063448,40
42.757674798699405,-84.49126090553895,40
42.72925448830131,-84.46161219561442,40
42.74340113525152,-84.49118979524206,40
33.01344558595772,-97.02198773440298,20
33.03726906730277,-97.02399312006108,20
33.00790941175763,-97.0156952928581,20
33.04946878080538,-97.02263067063838,20
32.99564868366553,-96.98618223584282,20
40.66928661275455,-111.52142542684888,28
40.66163533565715,-111.50380905225288,28
40.657187045547566,-111.50852897311064,28
40.68618548557088,-111.46903065475266,28
40.67873443936058,-111.48904254088622,28
40.62920216356338,-111.48758419694798,28
40.65384662609454,-111.49472508429992,28
40.644702892779904,-111.49718427115536,28
40.65340861559988,-111.47454320037257,28
41.98837126671028,-87.67213010614853,49
41.94294027378262,-87.78866943163983,49
41.84293200684408,-87.70985825388908,49
41.87724333382294,-87.71313536195578,49
41.75084225380762,-87.54352648106929,49
41.74178607476689,-87.62515472015562,49
41.833655498321306,-87.61420949154996,49
41.98961941296677,-87.75283959675224,49
41.96230241883114,-87.83957930598295,49
41.89441230939518,-87.6696750100046,49
41.83921016034864,-87.64630776502894,49
41.826231973103056,-87.62968419936028,49
41.987635494337056,-87.6956635119361,49
41.910543570124695,-87.74616597398668,49
41.85654069683898,-87.65071011326407,49
41.75791036748634,-87.72377241434016,49
41.98570036374009,-87.74386673667152,49
41.97762812223816,-87.74692489407666,49
41.91715293505569,-87.75716164908862,49
41.94660511208057,-87.72618396676917,49
41.89145511606103,-87.6340518696745,49
41.72991649273736,-87.66289451322703,49
41.91946632191294,-87.66828674208458,49
41.96796093966516,-87.69377107689127,49
41.94744806391958,-87.66400978034287,49
41.71326480954277,-87.71444715459485,49
41.902064146636114,-87.72996705775903,49
41.92064814586603,-87.64980964776079,49
41.89579696976837,-87.65513101385783,49
41.65366258257361,-87.5277409371734,49
41.691739592749535,-87.68707496021848,49
41.68998731752493,-87.64960713357021,49
41.70894037409606,-87.66597321105006,49
41.97840588141809,-87.73691396270064,49
41.75140181442582,-87.59368087282446,49
41.75359061051226,-87.63437365453512,49
41.91101388727402,-87.64087034761266,49
41.73309276357507,-87.58392959264519,49
41.94448866870348,-87.82670946731767,49
41.897025611831445,-87.66431761650882,49
41.94418475241415,-87.72916381431479,49
41.68093256559557,-87.53408155777656,49
41.93502358421343,-87.75870135250678,49
41.77814138047098,-87.61557425200888,49
41.97489217245717,-87.76274435532943,49
41.72790622695899,-87.63039399734987,49
41.93098266997043,-87.64651599557918,49
41.8569432571776,-87.64145627671735,49
41.76784478268916,-87.59019262541486,49
41.979462796157854,-87.66243769793867,49
41.98146578784268,-87.65276495724216,49
41.907134238859705,-87.65086067485369,49
41.65698870622335,-87.55565053141811,49
41.871096771093605,-87.71802833742375,49
41.88209443064091,-87.62081388782404,49
41.90100483953432,-87.66915837723604,49
41.85225328351716,-87.6831895645919,49
41.96288299065607,-87.74490576928085,49
41.74515338490741,-87.68149420635412,49
41.77780399765218,-87.77454504851472,49
41.77398364133166,-87.70055205957772,49
41.89742799120484,-87.63428179912503,49
41.87973867260769,-87.6472970275615,49
41.714774596138334,-87.58495482810696,49
41.99092411196021,-87.66075232958569,49
41.84138782309164,-87.62196610914823,49
41.702058681259,-87.71340846059871,49
41.75574261216018,-87.71700671504068,49
41.73827184639411,-87.5933919243358,49
41.93369597497523,-87.78213452368732,49
41.97751438704762,-87.79631696660579,49
41.92068392493877,-87.70447651183557,49
41.6522568104531,-87.55780970519793,49
41.81617357183549,-87.6968968435077,49
41.8862283220688,-87.73891508431959,49
41.93144587833835,-87.6659613340361,49
41.79379979001409,-87.61919936829942,49
41.72531389371986,-87.61180817449669,49
41.80191027094964,-87.70380817997957,49
41.84914041378892,-87.6332917130824,49
41.963661725546295,-87.70221735835615,49
41.987930636934685,-87.78764010841904,49
41.81814085339268,-87.6214565350342,49
41.68712955321138,-87.71368509281454,49
41.70464484577091,-87.60871266550467,49
41.9811037772627,-87.73722400422174,49
41.90714138540351,-87.67760775548335,49
41.88952679184647,-87.61957078058076,49
41.77664006024039,-87.61407278259723,49
41.77559283263391,-87.68212098016924,49
41.94739282460686,-87.64383088865839,49
41.73884357995205,-87.60245047045582,49
41.78280744708928,-87.59788303644358,49
41.91624959758507,-87.65089899342296,49
41.9632097691228,-87.68368211841026,49
41.66975312358869,-87.5390642439775,49
41.769384602839246,-87.62543085135998,49
41.86733801193641,-87.77081916865714,49
41.80089726298771,-87.63413935875198,49
41.73729529712181,-87.73364722192967,49
41.97310335039262,-87.80360914572893,49
41.783429640732685,-87.70975990224304,49
41.81226910405014,-87.74816846156182,49
41.965323232216015,-87.66286071514162,49
41.782176601733866,-87.71327150600871,49
41.98325031480771,-87.72842729103293,49
41.81463946732589,-87.59751958304889,49
41.87532231852547,-87.62921495713846,49
41.977122983254894,-87.66732353504744,49
41.97435538034364,-87.81453421719762,49
41.7663965044503,-87.69118723901263,49
41.93396762646833,-87.69177326149949,49
41.76418440133276,-87.5701180072512,49
41.82588881164358,-87.60446217037538,49
41.72652510869129,-87.57910943717388,49
41.791478372335405,-87.59284024775131,49
41.647923110080384,-87.61313342692726,49
41.89775328157409,-87.68688548364591,49
41.94011220536268,-87.73952367738514,49
41.82476917150736,-87.61438544720895,49
41.88107759907037,-87.69628667690861,49
41.885304578412295,-87.61739976753609,49
41.8147092034064,-87.62731166511709,49
41.95868842826851,-87.65141831951038,49
41.87317936685069,-87.61730760514712,49
41.9811732624953,-87.71514986162974,49
41.71521357307213,-87.59697731418211,49
41.68259625860725,-87.6808005074283,49
41.93087678896581,-87.74163322895899,49
41.9552270822656,-87.72399043908526,49
41.65375173716193,-87.59424417114047,49
41.87538582122006,-87.67559928307449,49
41.924786722985246,-87.70153648362255,49
41.8239642491983,-87.63376773777061,49
41.79357624751444,-87.7678963796781,49
41.71480655091343,-87.64232477657796,49
41.92314600477148,-87.7923859388861,49
41.9929232517785,-87.76637293054219,49
41.97790491651091,-87.75156623958364,49
41.72039365628875,-87.55379120232868,49
41.99355747273706,-87.81207907303019,49
41.95476364915071,-87.67064440684334,49
41.90001213946496,-87.6406834094091,49
41.72188575865404,-87.614934182393,49
41.77745733020584,-87.74917758541905,49
41.881160546733845,-87.68713981841957,49
41.73785502193896,-87.71087350251241,49
41.8716774198375,-87.75904371882795,49
42.01048264181279,-87.81502118180441,49
41.98809197479792,-87.66494683194212,49
41.9664264132386,-87.65096068923287,49
41.94988969836164,-87.79737090334031,49
41.94048160005165,-87.67907777521872,49
42.01600473006116,-87.67014196500593,49
41.99712944465555,-87.72028978581086,49
41.98132042130659,-87.69656837355689,49
41.922600215743216,-87.73155097252429,49
41.94793753846758,-87.65710846502353,49
41.81354551704001,-87.64036636805312,49
41.94387369316597,-87.81059493319967,49
41.714621049730646,-87.6354360546651,49
41.927114842486006,-87.65805668150398,49
41.80138117477306,-87.74544100988074,49
41.8645884600634,-87.64683983700594,49
41.97017444707579,-87.83988688395235,49
41.74631078487757,-87.69280545310684,49
41.94672918160827,-87.8309456311999,49
41.88941346553092,-87.64835324919355,49
41.809483881251445,-87.74025221871462,49
41.73772285436306,-87.7148418196552,49
41.798157665102224,-87.58261554216567,49
41.65130150893872,-87.61369438245912,49
41.737221297655125,-87.56367260524517,49
41.96284424772227,-87.72586353114501,49
41.984944782381135,-87.69932550918111,49
41.81311511428368,-87.73357261510007,49
41.90041162625477,-87.67996904490411,49
41.98615355119389,-87.80354186751615,49
41.71379868875944,-87.6728622339146,49
41.77003186563901,-87.57640342108446,49
41.93123532800341,-87.74412229092692,49
